year,event,value
2008,Athletics,58
2008,Trampolining,58
2012,Trampolining,58
2004,Table Tennis,58
1996,Hockey,58
2000,Synchronized Swimming,58
2000,Handball,58
2016,Rugby Sevens,58
1988,Swimming,58
1972,Speed Skating,58
1964,Gymnastics,58
1968,Gymnastics,58
1972,Gymnastics,58
2000,Athletics,58
2004,Athletics,58
1952,Athletics,58
1988,Gymnastics,58
2012,Badminton,58
2016,Badminton,58
1984,Cross Country Skiing,58
1988,Cross Country Skiing,58
1992,Cross Country Skiing,58
1994,Cross Country Skiing,58
1980,Athletics,58
2008,Athletics,58
1964,Equestrianism,58
2006,Alpine Skiing,58
1964,Fencing,58
1996,Football,58
2012,Athletics,58
2016,Athletics,58
1992,Equestrianism,58
2000,Equestrianism,58
2004,Equestrianism,58
2008,Equestrianism,58
2004,Taekwondo,58
2008,Synchronized Swimming,58
2012,Athletics,58
2016,Athletics,58
1992,Athletics,58
2014,Freestyle Skiing,58
2010,Biathlon,58
2014,Biathlon,58
1972,Athletics,58
1952,Swimming,58
1988,Tennis,58
1992,Tennis,58
1976,Speed Skating,58
2016,Wrestling,58
2012,Judo,58
2016,Judo,58
1996,Athletics,58
2012,Taekwondo,58
1972,Athletics,58
1976,Athletics,58
1984,Athletics,58
1972,Wrestling,58
2008,Hockey,58
1988,Handball,58
1996,Athletics,58
2000,Athletics,58
2004,Athletics,58
1964,Fencing,58
1968,Fencing,58
1984,Athletics,58
1972,Athletics,58
2004,Swimming,58
2008,Swimming,58
2012,Swimming,58
2016,Swimming,58
1960,Swimming,58
1932,Athletics,58
2004,Sailing,58
1996,Swimming,58
2000,Swimming,58
1976,Gymnastics,58
1980,Gymnastics,58
1988,Handball,58
2004,Rowing,58
2008,Rowing,58
1992,Cycling,58
2004,Football,58
2008,Football,58
2012,Football,58
2016,Football,58
1984,Athletics,58
2008,Taekwondo,58
2004,Football,58
1968,Swimming,58
2008,Athletics,58
2004,Rhythmic Gymnastics,58
2008,Rhythmic Gymnastics,58
1992,Athletics,58
1996,Cycling,58
2000,Weightlifting,58
1980,Swimming,58
1964,Figure Skating,58
1968,Figure Skating,58
2000,Athletics,58
1996,Hockey,58
2000,Hockey,58
2016,Equestrianism,58
1976,Athletics,58
1980,Athletics,58
1972,Swimming,58
1996,Athletics,58
1928,Athletics,58
1992,Swimming,58
1984,Athletics,58
1988,Athletics,58
1976,Basketball,58
2004,Archery,58
2000,Cycling,58
2004,Cycling,58
1972,Football,58
2004,Equestrianism,58
2008,Equestrianism,58
2012,Equestrianism,58
2016,Equestrianism,58
1992,Athletics,58
1996,Athletics,58
2010,Skeleton,58
2014,Skeleton,58
2012,Swimming,58
2016,Swimming,58
2012,Modern Pentathlon,58
2016,Modern Pentathlon,58
1964,Speed Skating,58
1968,Speed Skating,58
2008,Football,58
1952,Diving,58
1956,Diving,58
1988,Equestrianism,58
2004,Sailing,58
2004,Synchronized Swimming,58
1996,Softball,58
1968,Figure Skating,58
2004,Equestrianism,58
2012,Tennis,58
1988,Athletics,58
1980,Cycling,58
1968,Shooting,58
1972,Shooting,58
1952,Weightlifting,58
1956,Weightlifting,58
2004,Cycling,58
2016,Cycling,58
1964,Boxing,58
1980,Cycling,58
1904,Athletics,58
1996,Wrestling,58
2000,Wrestling,58
1980,Cycling,58
2008,Shooting,58
2000,Athletics,58
2004,Athletics,58
1984,Cycling,58
2004,Taekwondo,58
2008,Taekwondo,58
2012,Taekwondo,58
1998,Alpine Skiing,58
1972,Diving,58
1960,Swimming,58
1964,Swimming,58
2014,Alpine Skiing,58
2008,Athletics,58
1952,Athletics,58
1956,Athletics,58
1960,Athletics,58
1996,Basketball,58
2000,Swimming,58
1964,Gymnastics,58
2000,Swimming,58
2016,Athletics,58
1984,Hockey,58
2000,Athletics,58
2000,Swimming,58
2008,Swimming,58
2008,Rhythmic Gymnastics,58
2012,Rhythmic Gymnastics,58
2014,Freestyle Skiing,58
2008,Football,58
2016,Football,58
1984,Fencing,58
1988,Fencing,58
1960,Weightlifting,58
1964,Weightlifting,58
1968,Weightlifting,58
1972,Weightlifting,58
2004,Hockey,58
1996,Badminton,58
2000,Badminton,58
1988,Gymnastics,58
2000,Football,58
2004,Football,58
1968,Cross Country Skiing,58
1972,Cross Country Skiing,58
2016,Swimming,58
1994,Cross Country Skiing,58
1998,Cross Country Skiing,58
2002,Cross Country Skiing,58
2010,Snowboarding,58
2014,Snowboarding,58
1920,Gymnastics,58
1924,Weightlifting,58
1976,Fencing,58
1976,Fencing,58
1980,Fencing,58
1984,Fencing,58
2014,Snowboarding,58
2012,Football,58
2016,Football,58
2012,Weightlifting,58
2006,Ice Hockey,58
1964,Athletics,58
1984,Athletics,58
1976,Athletics,58
1984,Athletics,58
2006,Skeleton,58
2004,Gymnastics,58
2002,Snowboarding,58
1996,Equestrianism,58
1964,Athletics,58
1968,Athletics,58
1972,Athletics,58
1968,Athletics,58
1972,Athletics,58
1980,Alpine Skiing,58
1984,Alpine Skiing,58
1988,Alpine Skiing,58
1992,Alpine Skiing,58
1964,Football,58
2008,Badminton,58
2000,Taekwondo,58
2004,Taekwondo,58
1992,Cycling,58
1996,Cycling,58
2000,Cycling,58
2008,Sailing,58
1988,Hockey,58
1964,Shooting,58
1992,Badminton,58
2016,Athletics,58
2002,Freestyle Skiing,58
2006,Freestyle Skiing,58
1992,Synchronized Swimming,58
2000,Shooting,58
1996,Volleyball,58
1972,Athletics,58
2016,Trampolining,58
2012,Taekwondo,58
2016,Taekwondo,58
1992,Athletics,58
2000,Athletics,58
2008,Athletics,58
2012,Canoeing,58
2000,Athletics,58
1984,Hockey,58
2008,Athletics,58
2012,Athletics,58
2016,Athletics,58
2000,Athletics,58
2004,Athletics,58
1952,Athletics,58
1956,Athletics,58
2000,Cycling,58
2008,Triathlon,58
2000,Football,58
1984,Athletics,58
1988,Athletics,58
2008,Cycling,58
2016,Cycling,58
2000,Athletics,58
2004,Athletics,58
1988,Athletics,58
1996,Athletics,58
2004,Gymnastics,58
1976,Cross Country Skiing,58
1980,Cross Country Skiing,58
1984,Cross Country Skiing,58
2016,Volleyball,58
2004,Synchronized Swimming,58
1924,Rowing,58
1976,Handball,58
1980,Handball,58
2008,Athletics,58
1964,Athletics,58
1998,Ice Hockey,58
2016,Synchronized Swimming,58
2012,Athletics,58
2004,Gymnastics,58
1988,Canoeing,58
2012,Hockey,58
2006,Snowboarding,58
2016,Rugby Sevens,58
1968,Alpine Skiing,58
2016,Taekwondo,58
1996,Athletics,58
2000,Athletics,58
2012,Athletics,58
1980,Athletics,58
2000,Athletics,58
2004,Athletics,58
2004,Fencing,58
2008,Fencing,58
1964,Athletics,58
1996,Athletics,58
1996,Football,58
2016,Athletics,58
1998,Speed Skating,58
2002,Speed Skating,58
2006,Speed Skating,58
1984,Athletics,58
1998,Alpine Skiing,58
1988,Athletics,58
1984,Handball,58
1996,Swimming,58
2010,Biathlon,58
2008,Shooting,58
2012,Shooting,58
1980,Cycling,58
1988,Hockey,58
1992,Hockey,58
2004,Athletics,58
2012,Athletics,58
2016,Sailing,58
2004,Taekwondo,58
1980,Athletics,58
2000,Table Tennis,58
2008,Table Tennis,58
2012,Table Tennis,58
2016,Table Tennis,58
2004,Synchronized Swimming,58
2006,Snowboarding,58
2010,Snowboarding,58
2014,Snowboarding,58
2006,Curling,58
2014,Curling,58
2000,Athletics,58
1992,Athletics,58
1996,Athletics,58
2004,Athletics,58
2000,Wrestling,58
1996,Basketball,58
2000,Basketball,58
1988,Gymnastics,58
1992,Gymnastics,58
2016,Hockey,58
2014,Cross Country Skiing,58
2006,Snowboarding,58
2010,Snowboarding,58
1972,Athletics,58
1976,Athletics,58
2008,Fencing,58
1972,Archery,58
2008,Cycling,58
2000,Football,58
2010,Alpine Skiing,58
2014,Alpine Skiing,58
1988,Gymnastics,58
1998,Figure Skating,58
2002,Figure Skating,58
2012,Handball,58
2004,Athletics,58
1984,Athletics,58
1972,Weightlifting,58
1976,Weightlifting,58
1994,Nordic Combined,58
1998,Nordic Combined,58
2004,Football,58
1952,Fencing,58
1956,Fencing,58
1960,Fencing,58
1928,Gymnastics,58
1932,Gymnastics,58
1936,Gymnastics,58
2006,Biathlon,58
1964,Volleyball,58
1996,Wrestling,58
2000,Wrestling,58
2016,Badminton,58
2008,Athletics,58
2010,Biathlon,58
2014,Biathlon,58
2008,Athletics,58
2012,Athletics,58
2008,Tennis,58
2016,Athletics,58
1968,Cross Country Skiing,58
2008,Taekwondo,58
1988,Athletics,58
2012,Football,58
2016,Football,58
2010,Cross Country Skiing,58
2014,Cross Country Skiing,58
1984,Athletics,58
2000,Athletics,58
1988,Equestrianism,58
1992,Equestrianism,58
1968,Swimming,58
2016,Athletics,58
1980,Athletics,58
2016,Water Polo,58
2016,Water Polo,58
1956,Athletics,58
2010,Ski Jumping,58
1972,Canoeing,58
1984,Canoeing,58
1988,Canoeing,58
1992,Canoeing,58
1996,Canoeing,58
2000,Canoeing,58
2002,Cross Country Skiing,58
2004,Rowing,58
1988,Athletics,58
2000,Football,58
1976,Shooting,58
2012,Football,58
1952,Gymnastics,58
1956,Gymnastics,58
1960,Gymnastics,58
1964,Gymnastics,58
1968,Shooting,58
1972,Shooting,58
2008,Rhythmic Gymnastics,58
2004,Hockey,58
2010,Ice Hockey,58
1992,Cross Country Skiing,58
1964,Football,58
1968,Football,58
1972,Football,58
2012,Swimming,58
2016,Swimming,58
1992,Biathlon,58
1994,Biathlon,58
1976,Volleyball,58
2002,Speed Skating,58
2004,Cycling,58
2006,Speed Skating,58
2016,Rugby Sevens,58
1976,Basketball,58
2002,Curling,58
2006,Curling,58
2010,Curling,58
2014,Curling,58
2008,Synchronized Swimming,58
2012,Synchronized Swimming,58
1996,Softball,58
1996,Athletics,58
1996,Archery,58
1996,Athletics,58
2014,Freestyle Skiing,58
1992,Diving,58
1964,Fencing,58
2000,Table Tennis,58
2016,Athletics,58
2000,Wrestling,58
2004,Wrestling,58
1984,Speed Skating,58
2012,Canoeing,58
2016,Canoeing,58
2000,Hockey,58
2008,Hockey,58
1988,Judo,58
2012,Rhythmic Gymnastics,58
2016,Rhythmic Gymnastics,58
2000,Swimming,58
2004,Swimming,58
2008,Athletics,58
1996,Shooting,58
2004,Shooting,58
2008,Shooting,58
2012,Shooting,58
2008,Equestrianism,58
2012,Equestrianism,58
1996,Synchronized Swimming,58
1992,Athletics,58
2000,Equestrianism,58
1980,Swimming,58
1996,Wrestling,58
1988,Shooting,58
1996,Shooting,58
2016,Swimming,58
1976,Shooting,58
1984,Shooting,58
1984,Cross Country Skiing,58
1988,Cross Country Skiing,58
2016,Gymnastics,58
1964,Shooting,58
2014,Short Track Speed Skating,58
2010,Short Track Speed Skating,58
2014,Short Track Speed Skating,58
1988,Athletics,58
2014,Freestyle Skiing,58
2004,Cycling,58
2004,Badminton,58
1984,Shooting,58
2016,Cycling,58
1960,Boxing,58
1960,Fencing,58
1968,Fencing,58
1996,Fencing,58
2016,Hockey,58
1980,Hockey,58
1960,Fencing,58
1972,Fencing,58
2000,Rowing,58
1976,Rowing,58
2012,Athletics,58
2014,Alpine Skiing,58
2012,Athletics,58
2016,Athletics,58
2008,Synchronized Swimming,58
2008,Tennis,58
2012,Tennis,58
1980,Cycling,58
2008,Taekwondo,58
1976,Cycling,58
2000,Table Tennis,58
2004,Table Tennis,58
2016,Athletics,58
2008,Canoeing,58
2002,Cross Country Skiing,58
2006,Cross Country Skiing,58
2004,Athletics,58
2002,Alpine Skiing,58
2002,Cross Country Skiing,58
2012,Athletics,58
2016,Athletics,58
1998,Snowboarding,58
2002,Snowboarding,58
2016,Athletics,58
1992,Cycling,58
1992,Hockey,58
1996,Hockey,58
2002,Cross Country Skiing,58
2016,Athletics,58
2004,Swimming,58
1980,Cross Country Skiing,58
1984,Cross Country Skiing,58
1988,Cross Country Skiing,58
1994,Cross Country Skiing,58
1998,Cross Country Skiing,58
1996,Cycling,58
2000,Cycling,58
2004,Cycling,58
2000,Gymnastics,58
2004,Gymnastics,58
1992,Archery,58
1996,Archery,58
2000,Archery,58
2004,Archery,58
2012,Rowing,58
1964,Cycling,58
1960,Swimming,58
1964,Swimming,58
2010,Figure Skating,58
2000,Sailing,58
2004,Sailing,58
2000,Athletics,58
1984,Swimming,58
2016,Cycling,58
1980,Athletics,58
1984,Athletics,58
1994,Alpine Skiing,58
1998,Alpine Skiing,58
2010,Figure Skating,58
2008,Swimming,58
2012,Cycling,58
2008,Swimming,58
2012,Swimming,58
2008,Athletics,58
1988,Athletics,58
1988,Fencing,58
1992,Biathlon,58
1994,Biathlon,58
1998,Biathlon,58
1988,Canoeing,58
1988,Swimming,58
1992,Swimming,58
1968,Equestrianism,58
2000,Athletics,58
1988,Shooting,58
1992,Shooting,58
2000,Wrestling,58
2006,Curling,58
2000,Diving,58
1996,Cycling,58
2004,Gymnastics,58
2008,Gymnastics,58
2012,Cycling,58
2012,Cycling,58
2016,Cycling,58
2008,Taekwondo,58
1988,Athletics,58
1988,Swimming,58
2012,Badminton,58
1976,Athletics,58
1980,Athletics,58
2004,Canoeing,58
1988,Athletics,58
2012,Sailing,58
2004,Athletics,58
2008,Athletics,58
2012,Athletics,58
1988,Cross Country Skiing,58
1992,Cross Country Skiing,58
1994,Cross Country Skiing,58
1998,Cross Country Skiing,58
2008,Athletics,58
2010,Ice Hockey,58
2016,Diving,58
2012,Diving,58
2016,Diving,58
1908,Athletics,58
1996,Athletics,58
2008,Swimming,58
1996,Athletics,58
1996,Shooting,58
1992,Canoeing,58
1972,Figure Skating,58
2000,Athletics,58
2004,Athletics,58
1960,Swimming,58
2002,Speed Skating,58
2006,Speed Skating,58
2010,Speed Skating,58
2004,Taekwondo,58
1972,Athletics,58
1972,Cycling,58
2002,Alpine Skiing,58
2004,Taekwondo,58
2008,Taekwondo,58
2000,Softball,58
2008,Hockey,58
2008,Synchronized Swimming,58
2012,Synchronized Swimming,58
2008,Swimming,58
2012,Swimming,58
2016,Swimming,58
1984,Archery,58
2012,Wrestling,58
2016,Wrestling,58
1952,Athletics,58
1968,Alpine Skiing,58
1972,Alpine Skiing,58
2000,Swimming,58
2014,Cross Country Skiing,58
1952,Boxing,58
1960,Boxing,58
1976,Athletics,58
1980,Athletics,58
2016,Athletics,58
1968,Swimming,58
1972,Swimming,58
2012,Athletics,58
2008,Wrestling,58
2012,Wrestling,58
2016,Wrestling,58
1996,Badminton,58
2000,Badminton,58
1988,Athletics,58
1992,Athletics,58
1996,Athletics,58
2000,Athletics,58
2002,Snowboarding,58
1964,Fencing,58
2016,Equestrianism,58
1988,Speed Skating,58
1992,Speed Skating,58
1964,Cross Country Skiing,58
1996,Wrestling,58
2000,Wrestling,58
1988,Synchronized Swimming,58
1960,Alpine Skiing,58
1964,Alpine Skiing,58
2012,Weightlifting,58
2016,Weightlifting,58
2008,Badminton,58
2012,Badminton,58
1984,Cycling,58
1988,Cycling,58
2016,Equestrianism,58
2000,Swimming,58
2004,Swimming,58
2016,Handball,58
2012,Swimming,58
2016,Cycling,58
1996,Weightlifting,58
2008,Cycling,58
2012,Cycling,58
1998,Speed Skating,58
2002,Speed Skating,58
2006,Speed Skating,58
2010,Speed Skating,58
2008,Softball,58
1996,Hockey,58
2000,Hockey,58
2004,Hockey,58
1980,Cycling,58
2012,Athletics,58
2016,Athletics,58
2016,Rugby Sevens,58
2000,Swimming,58
2016,Athletics,58
1964,Fencing,58
2016,Athletics,58
1968,Athletics,58
1972,Athletics,58
1976,Athletics,58
2016,Weightlifting,58
1984,Cross Country Skiing,58
1992,Canoeing,58
1992,Athletics,58
2004,Sailing,58
2008,Sailing,58
2004,Athletics,58
1956,Athletics,58
1960,Athletics,58
2016,Athletics,58
1992,Cross Country Skiing,58
1994,Cross Country Skiing,58
1998,Cross Country Skiing,58
1992,Athletics,58
1996,Athletics,58
1976,Swimming,58
1980,Swimming,58
2000,Synchronized Swimming,58
2016,Athletics,58
2014,Biathlon,58
1924,Athletics,58
1996,Athletics,58
2000,Athletics,58
2016,Shooting,58
2004,Hockey,58
2008,Hockey,58
2008,Athletics,58
2012,Athletics,58
1960,Gymnastics,58
1964,Gymnastics,58
2004,Cycling,58
1992,Athletics,58
2006,Nordic Combined,58
2010,Nordic Combined,58
2014,Nordic Combined,58
2006,Cross Country Skiing,58
2010,Cross Country Skiing,58
2014,Cross Country Skiing,58
1992,Biathlon,58
2004,Football,58
1992,Athletics,58
1996,Athletics,58
2000,Athletics,58
2004,Athletics,58
2010,Snowboarding,58
2016,Synchronized Swimming,58
1996,Diving,58
2000,Diving,58
2004,Diving,58
1964,Athletics,58
2008,Diving,58
1980,Athletics,58
1960,Athletics,58
2014,Ice Hockey,58
2016,Diving,58
2004,Taekwondo,58
2012,Taekwondo,58
2004,Athletics,58
2004,Taekwondo,58
2012,Weightlifting,58
2008,Archery,58
2000,Taekwondo,58
1976,Athletics,58
1984,Judo,58
1998,Ice Hockey,58
2002,Ice Hockey,58
1998,Cross Country Skiing,58
2002,Cross Country Skiing,58
1988,Shooting,58
1992,Shooting,58
1996,Shooting,58
2000,Shooting,58
2004,Shooting,58
2008,Shooting,58
2012,Shooting,58
2016,Shooting,58
2016,Hockey,58
1984,Athletics,58
1988,Athletics,58
2016,Weightlifting,58
2004,Swimming,58
2008,Swimming,58
1980,Athletics,58
1980,Handball,58
2012,Synchronized Swimming,58
2016,Synchronized Swimming,58
2008,Hockey,58
1952,Gymnastics,58
2016,Swimming,58
2012,Taekwondo,58
2016,Swimming,58
2012,Athletics,58
2016,Athletics,58
1992,Athletics,58
2012,Badminton,58
2016,Badminton,58
2016,Weightlifting,58
2012,Canoeing,58
2016,Canoeing,58
2016,Shooting,58
1988,Ski Jumping,58
1984,Sailing,58
1988,Sailing,58
2002,Snowboarding,58
2006,Snowboarding,58
2010,Snowboarding,58
2014,Snowboarding,58
2004,Badminton,58
1992,Tennis,58
1996,Tennis,58
1992,Athletics,58
1996,Athletics,58
2000,Athletics,58
1960,Athletics,58
2012,Fencing,58
1924,Weightlifting,58
1972,Boxing,58
2002,Luge,58
2004,Athletics,58
2004,Rowing,58
2000,Diving,58
2004,Diving,58
1964,Athletics,58
1928,Athletics,58
1996,Synchronized Swimming,58
2008,Modern Pentathlon,58
1980,Swimming,58
2016,Hockey,58
2000,Athletics,58
1952,Gymnastics,58
1960,Gymnastics,58
1960,Swimming,58
1976,Gymnastics,58
2004,Sailing,58
2010,Biathlon,58
2014,Biathlon,58
1968,Shooting,58
1906,Athletics,58
2004,Swimming,58
2014,Luge,58
2000,Tennis,58
2008,Tennis,58
1980,Athletics,58
1996,Tennis,58
2004,Synchronized Swimming,58
2008,Athletics,58
1964,Canoeing,58
1984,Wrestling,58
1988,Wrestling,58
2004,Table Tennis,58
2008,Table Tennis,58
1996,Athletics,58
2000,Athletics,58
2008,Athletics,58
2008,Weightlifting,58
2000,Shooting,58
2004,Taekwondo,58
1968,Athletics,58
1972,Athletics,58
2016,Hockey,58
2012,Athletics,58
2016,Athletics,58
2008,Athletics,58
2012,Athletics,58
1964,Athletics,58
1960,Swimming,58
1964,Swimming,58
1968,Swimming,58
2012,Gymnastics,58
1980,Speed Skating,58
1984,Speed Skating,58
2004,Sailing,58
1992,Wrestling,58
1996,Wrestling,58
2000,Wrestling,58
2008,Athletics,58
1984,Hockey,58
2012,Athletics,58
1996,Football,58
1964,Fencing,58
2016,Athletics,58
2004,Swimming,58
2008,Swimming,58
2016,Taekwondo,58
2012,Athletics,58
2008,Athletics,58
1956,Gymnastics,58
1960,Gymnastics,58
2008,Athletics,58
2004,Athletics,58
2008,Athletics,58
1988,Athletics,58
1992,Athletics,58
1956,Athletics,58
1960,Athletics,58
2012,Athletics,58
2016,Athletics,58
2012,Triathlon,58
2016,Triathlon,58
2006,Snowboarding,58
1988,Fencing,58
1992,Fencing,58
2008,Athletics,58
2016,Athletics,58
1960,Hockey,58
1964,Hockey,58
1964,Hockey,58
1968,Hockey,58
1952,Hockey,58
1956,Hockey,58
1960,Hockey,58
1964,Hockey,58
1972,Hockey,58
1976,Hockey,58
1972,Wrestling,58
1976,Wrestling,58
1980,Wrestling,58
2016,Athletics,58
1968,Hockey,58
2008,Wrestling,58
2016,Wrestling,58
2012,Weightlifting,58
2016,Weightlifting,58
1980,Athletics,58
1988,Hockey,58
1992,Hockey,58
1996,Hockey,58
2000,Hockey,58
1994,Biathlon,58
1998,Biathlon,58
2002,Biathlon,58
1998,Biathlon,58
2002,Biathlon,58
2006,Biathlon,58
1980,Athletics,58
1984,Athletics,58
1980,Swimming,58
2010,Freestyle Skiing,58
2014,Freestyle Skiing,58
2004,Hockey,58
2012,Football,58
2016,Hockey,58
2012,Weightlifting,58
1984,Cross Country Skiing,58
2010,Cross Country Skiing,58
2014,Cross Country Skiing,58
1988,Tennis,58
1984,Fencing,58
2012,Athletics,58
2016,Athletics,58
1960,Weightlifting,58
1960,Fencing,58
2004,Athletics,58
2008,Athletics,58
1984,Rowing,58
1980,Boxing,58
1992,Athletics,58
2016,Wrestling,58
2008,Athletics,58
1984,Cross Country Skiing,58
1992,Swimming,58
2016,Weightlifting,58
2006,Freestyle Skiing,58
1980,Athletics,58
1936,Athletics,58
2008,Athletics,58
2008,Fencing,58
1996,Basketball,58
2000,Basketball,58
2004,Basketball,58
1992,Shooting,58
2000,Athletics,58
1976,Swimming,58
1992,Hockey,58
1996,Hockey,58
2012,Athletics,58
2016,Athletics,58
1996,Athletics,58
2004,Table Tennis,58
2008,Table Tennis,58
1984,Handball,58
2008,Swimming,58
2012,Swimming,58
2016,Swimming,58
1984,Fencing,58
1988,Fencing,58
1976,Gymnastics,58
2000,Wrestling,58
1980,Hockey,58
1996,Table Tennis,58
2000,Table Tennis,58
1992,Athletics,58
1996,Athletics,58
1972,Athletics,58
1972,Swimming,58
2004,Gymnastics,58
1994,Freestyle Skiing,58
1998,Freestyle Skiing,58
1988,Equestrianism,58
1992,Equestrianism,58
1996,Equestrianism,58
2000,Equestrianism,58
2016,Athletics,58
2012,Equestrianism,58
1976,Athletics,58
2004,Canoeing,58
2008,Canoeing,58
1992,Biathlon,58
1994,Biathlon,58
1998,Cross Country Skiing,58
1984,Cycling,58
2012,Athletics,58
2016,Athletics,58
1988,Athletics,58
2016,Badminton,58
1992,Ski Jumping,58
1968,Athletics,58
1960,Athletics,58
1998,Short Track Speed Skating,58
2002,Short Track Speed Skating,58
2004,Wrestling,58
1988,Athletics,58
2012,Synchronized Swimming,58
2016,Synchronized Swimming,58
2006,Snowboarding,58
2010,Snowboarding,58
2014,Snowboarding,58
1998,Cross Country Skiing,58
2002,Cross Country Skiing,58
2006,Cross Country Skiing,58
1972,Athletics,58
1976,Athletics,58
1998,Cross Country Skiing,58
1952,Fencing,58
1960,Swimming,58
2012,Athletics,58
2016,Athletics,58
1964,Athletics,58
1968,Athletics,58
2004,Taekwondo,58
2012,Athletics,58
2004,Athletics,58
1996,Hockey,58
1980,Alpine Skiing,58
1976,Cross Country Skiing,58
1980,Cross Country Skiing,58
1984,Cross Country Skiing,58
1996,Football,58
2000,Football,58
1992,Cycling,58
1996,Cycling,58
2000,Cycling,58
2004,Cycling,58
1920,Ice Hockey,58
1924,Ice Hockey,58
1972,Athletics,58
1980,Athletics,58
1976,Athletics,58
1992,Archery,58
1968,Athletics,58
1972,Fencing,58
2000,Basketball,58
2008,Athletics,58
2016,Rowing,58
1952,Athletics,58
1956,Athletics,58
1952,Speed Skating,58
1956,Speed Skating,58
2016,Athletics,58
2000,Weightlifting,58
1972,Athletics,58
2002,Figure Skating,58
2000,Tennis,58
1994,Biathlon,58
2014,Short Track Speed Skating,58
2008,Athletics,58
2012,Athletics,58
2016,Athletics,58
1972,Swimming,58
1976,Swimming,58
2012,Athletics,58
1996,Swimming,58
2000,Swimming,58
2004,Swimming,58
1988,Luge,58
2012,Gymnastics,58
2016,Gymnastics,58
2000,Hockey,58
2004,Hockey,58
2008,Hockey,58
1972,Cross Country Skiing,58
1932,Cross Country Skiing,58
1976,Gymnastics,58
2008,Swimming,58
2012,Swimming,58
2000,Taekwondo,58
2014,Snowboarding,58
2004,Football,58
2008,Football,58
1988,Archery,58
2004,Athletics,58
2008,Athletics,58
2012,Athletics,58
1988,Athletics,58
2012,Badminton,58
2016,Badminton,58
2016,Taekwondo,58
2004,Athletics,58
2008,Athletics,58
1968,Athletics,58
1972,Athletics,58
1976,Athletics,58
1988,Athletics,58
2008,Equestrianism,58
2012,Equestrianism,58
1964,Alpine Skiing,58
1964,Fencing,58
2016,Football,58
1992,Hockey,58
1996,Hockey,58
2000,Hockey,58
2010,Skeleton,58
2014,Skeleton,58
1988,Cycling,58
1992,Athletics,58
1976,Gymnastics,58
2016,Tennis,58
2016,Synchronized Swimming,58
1964,Athletics,58
1988,Cross Country Skiing,58
1992,Cross Country Skiing,58
1994,Cross Country Skiing,58
1976,Rowing,58
1988,Swimming,58
1992,Swimming,58
1996,Swimming,58
1988,Synchronized Swimming,58
1964,Luge,58
1968,Luge,58
1984,Athletics,58
2012,Synchronized Swimming,58
2010,Ski Jumping,58
1972,Weightlifting,58
1976,Weightlifting,58
1976,Athletics,58
1984,Speed Skating,58
1988,Speed Skating,58
2000,Water Polo,58
2004,Water Polo,58
2000,Sailing,58
1992,Athletics,58
2012,Athletics,58
2004,Gymnastics,58
2008,Gymnastics,58
1996,Wrestling,58
1964,Athletics,58
1960,Swimming,58
1964,Swimming,58
1968,Swimming,58
2012,Swimming,58
2016,Swimming,58
2016,Taekwondo,58
2012,Modern Pentathlon,58
1972,Alpine Skiing,58
1976,Alpine Skiing,58
1960,Gymnastics,58
2004,Fencing,58
2008,Fencing,58
2016,Swimming,58
2000,Equestrianism,58
2016,Athletics,58
2004,Softball,58
1976,Fencing,58
1964,Athletics,58
2016,Canoeing,58
2016,Rugby Sevens,58
1984,Wrestling,58
1988,Wrestling,58
1996,Wrestling,58
1956,Athletics,58
1960,Athletics,58
2016,Athletics,58
1996,Badminton,58
2000,Badminton,58
1988,Tennis,58
1980,Archery,58
2016,Athletics,58
1988,Archery,58
2014,Speed Skating,58
1988,Equestrianism,58
2012,Weightlifting,58
1980,Fencing,58
1988,Athletics,58
1992,Athletics,58
2000,Weightlifting,58
2004,Weightlifting,58
2014,Freestyle Skiing,58
2016,Cycling,58
2000,Badminton,58
2008,Badminton,58
2012,Badminton,58
2000,Athletics,58
2012,Wrestling,58
2016,Wrestling,58
1980,Athletics,58
2004,Fencing,58
1972,Athletics,58
2004,Equestrianism,58
1964,Football,58
1976,Modern Pentathlon,58
1984,Modern Pentathlon,58
2008,Athletics,58
2010,Cross Country Skiing,58
1976,Equestrianism,58
2012,Weightlifting,58
2016,Canoeing,58
1968,Football,58
1952,Ski Jumping,58
1964,Swimming,58
1968,Swimming,58
1992,Swimming,58
1968,Swimming,58
1972,Swimming,58
2012,Table Tennis,58
2016,Table Tennis,58
2010,Freestyle Skiing,58
2014,Freestyle Skiing,58
2010,Ice Hockey,58
2014,Ice Hockey,58
1964,Weightlifting,58
2000,Canoeing,58
2016,Gymnastics,58
2016,Golf,58
1992,Cycling,58
2000,Cycling,58
2004,Athletics,58
2010,Short Track Speed Skating,58
2008,Softball,58
1996,Hockey,58
1984,Athletics,58
2016,Athletics,58
1976,Gymnastics,58
2014,Short Track Speed Skating,58
2016,Hockey,58
2000,Weightlifting,58
1980,Swimming,58
1984,Athletics,58
2016,Athletics,58
1972,Alpine Skiing,58
1996,Wrestling,58
1984,Athletics,58
2016,Athletics,58
2000,Athletics,58
2012,Athletics,58
2000,Badminton,58
2002,Biathlon,58
1998,Cross Country Skiing,58
2002,Cross Country Skiing,58
1996,Athletics,58
2008,Weightlifting,58
2016,Athletics,58
1992,Short Track Speed Skating,58
2016,Athletics,58
1996,Athletics,58
2000,Athletics,58
